PASSENGERS,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,YEAR,MONTH,CLASS
0.00,48.00,7S,20330,31464,WTK,"Noatak, AK",33970,OTZ,"Kotzebue, AK",2025,7,G
0.00,48.00,7S,20330,33970,OTZ,"Kotzebue, AK",31464,WTK,"Noatak, AK",2025,7,G
0.00,48.00,FX,20107,30721,PVD,"Providence, RI",33541,MVY,"Martha's Vineyard, MA",2025,7,G
0.00,48.00,FX,20107,33541,MVY,"Martha's Vineyard, MA",30721,PVD,"Providence, RI",2025,7,G
0.00,49.00,YX,20452,30721,PVD,"Providence, RI",30721,BOS,"Boston, MA",2025,7,F
0.00,50.00,7S,20330,30304,ANI,"Aniak, AK",31028,CKD,"Crooked Creek, AK",2025,7,G
0.00,50.00,GV,20455,35862,WTL,"Tuntutuliak, AK",32853,KWN,"Quinhagak, AK",2025,7,F
0.00,50.00,M5,20272,33055,LPS,"Lopez Island, WA",34004,PAE,"Everett, WA",2025,7,L
0.00,50.00,M5,20272,34004,PAE,"Everett, WA",33055,LPS,"Lopez Island, WA",2025,7,L
0.00,51.00,27Q,21652,34530,RIL,"Rifle, CO",30372,ASE,"Aspen, CO",2025,7,L
0.00,51.00,EM,20263,34871,SLE,"Salem, OR",34057,PDX,"Portland, OR",2025,7,G
0.00,51.00,FX,20107,34794,SGU,"St. George, UT",30918,CDC,"Cedar City, UT",2025,7,G
0.00,51.00,FX,20107,34871,SLE,"Salem, OR",34057,PDX,"Portland, OR",2025,7,G
0.00,51.00,K2,21820,32853,KWN,"Quinhagak, AK",31406,PTU,"Platinum, AK",2025,7,F
0.00,52.00,4W,20323,35725,WBQ,"Beaver, AK",35061,SVS,"Stevens Village, AK",2025,7,F
0.00,52.00,K2,21820,35085,SXP,"Sheldon Point, AK",34718,SCM,"Scammon Bay, AK",2025,7,F
0.00,52.00,V8,20346,32294,IGG,"Igiugig, AK",30245,AKN,"King Salmon, AK",2025,7,L
0.00,53.00,6F,22105,30416,AUK,"Alakanuk, AK",33434,MOU,"Mountain Village, AK",2025,7,L
0.00,54.00,6F,22105,33579,MYU,"Mekoryuk, AK",33710,NME,"Nightmute, AK",2025,7,F
0.00,54.00,6F,22105,33710,NME,"Nightmute, AK",33579,MYU,"Mekoryuk, AK",2025,7,L
0.00,54.00,8C,19874,33105,CVG,"Cincinnati, OH",32324,ILN,"Wilmington, OH",2025,7,P
0.00,54.00,ABX,20453,32324,ILN,"Wilmington, OH",33105,CVG,"Cincinnati, OH",2025,7,P
0.00,54.00,FX,20107,32134,HNL,"Honolulu, HI",33347,MKK,"Hoolehua, HI",2025,7,G
0.00,54.00,FX,20107,33347,MKK,"Hoolehua, HI",32134,HNL,"Honolulu, HI",2025,7,G
0.00,54.00,TI,21743,31703,SWF,"Newburgh/Poughkeepsie, NY",31703,NYS,"New York, NY",2025,7,L
0.00,55.00,6F,22105,35085,SXP,"Sheldon Point, AK",32769,KOT,"Kotlik, AK",2025,7,F
0.00,55.00,M5,20272,31646,FRD,"Friday Harbor, WA",34004,PAE,"Everett, WA",2025,7,F
0.00,55.00,M5,20272,34004,PAE,"Everett, WA",31646,FRD,"Friday Harbor, WA",2025,7,F
0.00,55.00,Q5,20342,31036,CKX,"Chicken, AK",31463,EAA,"Eagle, AK",2025,7,F
0.00,55.00,YX,20452,34576,ROC,"Rochester, NY",30792,BUF,"Buffalo, NY",2025,7,F
0.00,56.00,6F,22105,33434,MOU,"Mountain Village, AK",33369,MLL,"Marshall, AK",2025,7,F
0.00,56.00,FX,20107,30157,ACV,"Arcata/Eureka, CA",30930,CEC,"Crescent City, CA",2025,7,G
0.00,56.00,FX,20107,30930,CEC,"Crescent City, CA",30157,ACV,"Arcata/Eureka, CA",2025,7,G
0.00,56.00,K2,21820,35862,WTL,"Tuntutuliak, AK",32779,KPN,"Kipnuk, AK",2025,7,F
0.00,56.00,S2,21570,32016,GUM,"Guam, TT",34582,ROP,"Rota, TT",2025,7,P
0.00,56.00,S2,21570,34582,ROP,"Rota, TT",32016,GUM,"Guam, TT",2025,7,P
0.00,56.00,UA,19977,31703,SWF,"Newburgh/Poughkeepsie, NY",31703,EWR,"Newark, NJ",2025,7,F
0.00,56.00,UA,19977,31703,SWF,"Newburgh/Poughkeepsie, NY",31703,EWR,"Newark, NJ",2025,7,F
0.00,57.00,2O,20443,30056,A43,"Kodiak Island, AK",30324,AOS,"Amook Bay, AK",2025,7,L
0.00,57.00,7S,20330,31411,DRG,"Deering, AK",33970,OTZ,"Kotzebue, AK",2025,7,G
0.00,57.00,7S,20330,33873,OME,"Nome, AK",35245,TLA,"Teller, AK",2025,7,G
0.00,57.00,7S,20330,33970,OTZ,"Kotzebue, AK",31411,DRG,"Deering, AK",2025,7,G
0.00,58.00,LF,21635,31703,HPN,"White Plains, NY",31728,FOK,"Westhampton, NY",2025,7,L
0.00,59.00,7S,20330,33970,OTZ,"Kotzebue, AK",32268,IAN,"Kiana, AK",2025,7,G
0.00,59.00,EM,20263,30299,ANC,"Anchorage, AK",31555,ENA,"Kenai, AK",2025,7,G
0.00,59.00,EM,20263,31555,ENA,"Kenai, AK",30299,ANC,"Anchorage, AK",2025,7,G
0.00,59.00,FX,20107,30299,ANC,"Anchorage, AK",31555,ENA,"Kenai, AK",2025,7,G
0.00,59.00,FX,20107,31555,ENA,"Kenai, AK",30299,ANC,"Anchorage, AK",2025,7,G
0.00,59.00,GCH,20267,30661,BLD,"Boulder City, NV",30011,1G4,"Peach Springs, AZ",2025,7,F
0.00,59.00,KAT,20224,30245,AKN,"King Salmon, AK",33003,LKK,"Kulik Lake, AK",2025,7,L
0.00,59.00,KAT,20224,33003,LKK,"Kulik Lake, AK",30245,AKN,"King Salmon, AK",2025,7,F
0.00,59.00,KAT,20224,33003,LKK,"Kulik Lake, AK",30245,AKN,"King Salmon, AK",2025,7,L
0.00,59.00,L2,20169,30073,SCC,"Deadhorse, AK",30033,A20,"Alpine, AK",2025,7,P
0.00,59.00,V8,20346,31555,ENA,"Kenai, AK",30299,ANC,"Anchorage, AK",2025,7,L
0.00,60.00,Q5,20342,31036,CKX,"Chicken, AK",35236,TKJ,"Tok, AK",2025,7,F
0.00,60.00,YX,20452,32124,HHH,"Hilton Head, SC",30994,CHS,"Charleston, SC",2025,7,F
0.00,62.00,5X,19917,34027,PBI,"West Palm Beach/Palm Beach, FL",32467,MIA,"Miami, FL",2025,7,G
0.00,62.00,5Y,20007,32467,MIA,"Miami, FL",34027,PBI,"West Palm Beach/Palm Beach, FL",2025,7,L
0.00,62.00,7S,20330,33873,OME,"Nome, AK",35794,WMO,"White Mountain, AK",2025,7,G
0.00,62.00,7S,20330,35794,WMO,"White Mountain, AK",33873,OME,"Nome, AK",2025,7,G
0.00,62.00,EM,20263,34467,RBG,"Roseburg, OR",31603,EUG,"Eugene, OR",2025,7,G
0.00,62.00,FX,20107,34467,RBG,"Roseburg, OR",31603,EUG,"Eugene, OR",2025,7,G
0.00,62.00,GCA,22085,34027,PBI,"West Palm Beach/Palm Beach, FL",32467,MIA,"Miami, FL",2025,7,L
0.00,62.00,M5,20272,30666,BLI,"Bellingham, WA",34004,PAE,"Everett, WA",2025,7,L
0.00,62.00,M5,20272,31588,ESD,"Eastsound, WA",34004,PAE,"Everett, WA",2025,7,F
0.00,62.00,M5,20272,31588,ESD,"Eastsound, WA",34004,PAE,"Everett, WA",2025,7,L
0.00,62.00,M5,20272,34004,PAE,"Everett, WA",31588,ESD,"Eastsound, WA",2025,7,F
0.00,62.00,M5,20272,34004,PAE,"Everett, WA",31588,ESD,"Eastsound, WA",2025,7,L
0.00,62.00,UA,19977,34027,PBI,"West Palm Beach/Palm Beach, FL",32467,MIA,"Miami, FL",2025,7,F
0.00,62.00,XP,20207,35570,VCV,"Victorville, CA",32575,BUR,"Burbank, CA",2025,7,L
0.00,62.00,YX,20452,32945,LEX,"Lexington, KY",33044,SDF,"Louisville, KY",2025,7,F
0.00,63.00,5X,19917,34512,RFD,"Rockford, IL",30977,ORD,"Chicago, IL",2025,7,G
0.00,63.00,5Y,20007,34512,RFD,"Rockford, IL",30977,ORD,"Chicago, IL",2025,7,P
0.00,63.00,7S,20330,31550,EMK,"Emmonak, AK",32807,KSM,"St. Mary's, AK",2025,7,G
0.00,63.00,K2,21820,32719,KLG,"Kalskag, AK",32855,KWT,"Kwethluk, AK",2025,7,F
0.00,63.00,M5,20272,30559,KEH,"Kenmore, WA",30844,BYW,"Blakely Island, WA",2025,7,L
0.00,63.00,M5,20272,30844,BYW,"Blakely Island, WA",30559,KEH,"Kenmore, WA",2025,7,L
0.00,63.00,M5,20272,34477,RCE,"Roche Harbor, WA",34004,PAE,"Everett, WA",2025,7,L
0.00,63.00,UA,19977,34512,RFD,"Rockford, IL",30977,ORD,"Chicago, IL",2025,7,F
0.00,64.00,7S,20330,32822,KTS,"Brevig Mission, AK",33873,OME,"Nome, AK",2025,7,G
0.00,64.00,7S,20330,33873,OME,"Nome, AK",32822,KTS,"Brevig Mission, AK",2025,7,G
0.00,64.00,FX,20107,32899,LBF,"North Platte, NE",33200,MCK,"McCook, NE",2025,7,G
0.00,64.00,GV,20455,30113,BET,"Bethel, AK",36311,ZNC,"Nyac, AK",2025,7,L
0.00,64.00,J5,20337,32523,JNU,"Juneau, AK",31545,ELV,"Elfin Cove, AK",2025,7,L
0.00,64.00,OH,20397,31267,DAY,"Dayton, OH",33105,CVG,"Cincinnati, OH",2025,7,F
0.00,65.00,EM,20263,34467,RBG,"Roseburg, OR",33264,MFR,"Medford, OR",2025,7,G
0.00,65.00,FX,20107,34467,RBG,"Roseburg, OR",33264,MFR,"Medford, OR",2025,7,G
0.00,65.00,KH,21634,32402,ITO,"Hilo, HI",32758,KOA,"Kona, HI",2025,7,G
0.00,66.00,FX,20107,30423,AUS,"Austin, TX",33214,SAT,"San Antonio, TX",2025,7,G
0.00,66.00,SY,20422,33214,SAT,"San Antonio, TX",30423,AUS,"Austin, TX",2025,7,P
0.00,66.00,UA,19977,30423,AUS,"Austin, TX",33214,SAT,"San Antonio, TX",2025,7,F
0.00,66.00,UA,19977,33214,SAT,"San Antonio, TX",30423,AUS,"Austin, TX",2025,7,F
0.00,67.00,6F,22105,35887,WWT,"Newtok, AK",33579,MYU,"Mekoryuk, AK",2025,7,F
0.00,67.00,7S,20330,30113,BET,"Bethel, AK",32708,KKH,"Kongiganak, AK",2025,7,G
0.00,67.00,7S,20330,32708,KKH,"Kongiganak, AK",30113,BET,"Bethel, AK",2025,7,G
0.00,67.00,FX,20107,30529,BDL,"Hartford, CT",30721,PVD,"Providence, RI",2025,7,G
0.00,67.00,FX,20107,30721,PVD,"Providence, RI",30529,BDL,"Hartford, CT",2025,7,G
0.00,67.00,FX,20107,34492,RDU,"Raleigh/Durham, NC",31995,GSO,"Greensboro/High Point, NC",2025,7,G
0.00,67.00,K2,21820,30113,BET,"Bethel, AK",32708,KKH,"Kongiganak, AK",2025,7,L
0.00,67.00,K2,21820,32708,KKH,"Kongiganak, AK",30113,BET,"Bethel, AK",2025,7,L
0.00,67.00,M5,20272,30559,KEH,"Kenmore, WA",34628,RSJ,"Rosario, WA",2025,7,L
0.00,67.00,UA,19977,30135,ABE,"Allentown/Bethlehem/Easton, PA",31703,EWR,"Newark, NJ",2025,7,F
0.00,67.00,UA,19977,30135,ABE,"Allentown/Bethlehem/Easton, PA",31703,EWR,"Newark, NJ",2025,7,F
0.00,67.00,UA,19977,31995,GSO,"Greensboro/High Point, NC",34492,RDU,"Raleigh/Durham, NC",2025,7,F
0.00,67.00,UA,19977,33342,MKE,"Milwaukee, WI",30977,ORD,"Chicago, IL",2025,7,F
0.00,67.00,XP,20207,32320,ILG,"Wilmington, DE",30852,BWI,"Baltimore, MD",2025,7,L
0.00,67.00,YX,20452,34492,RDU,"Raleigh/Durham, NC",31995,GSO,"Greensboro/High Point, NC",2025,7,F
0.00,68.00,F4,21615,34819,SJU,"San Juan, PR",34945,STT,"Charlotte Amalie, VI",2025,7,P
0.00,68.00,F4,21615,34945,STT,"Charlotte Amalie, VI",34819,SJU,"San Juan, PR",2025,7,P
0.00,68.00,FX,20107,34819,SJU,"San Juan, PR",34945,STT,"Charlotte Amalie, VI",2025,7,G
0.00,68.00,FX,20107,34945,STT,"Charlotte Amalie, VI",34819,SJU,"San Juan, PR",2025,7,G
0.00,69.00,5V,20408,31844,GAL,"Galena, AK",32214,HSL,"Huslia, AK",2025,7,G
0.00,69.00,8E,20331,35794,WMO,"White Mountain, AK",32704,KKA,"Koyuk, AK",2025,7,F
0.00,69.00,K2,21820,33369,MLL,"Marshall, AK",30405,ATT,"Atmautluak, AK",2025,7,L
0.00,69.00,SNK,20226,30299,MRI,"Anchorage, AK",34863,SKW,"Skwentna, AK",2025,7,F
0.00,69.00,SNK,20226,30299,MRI,"Anchorage, AK",34863,SKW,"Skwentna, AK",2025,7,P
0.00,69.00,SNK,20226,34863,SKW,"Skwentna, AK",30299,MRI,"Anchorage, AK",2025,7,P
0.00,70.00,UA,19977,32070,MDT,"Harrisburg, PA",30852,BWI,"Baltimore, MD",2025,7,F
0.00,70.00,YX,20452,32945,LEX,"Lexington, KY",33105,CVG,"Cincinnati, OH",2025,7,F
0.00,71.00,27Q,21652,35041,SUN,"Sun Valley/Hailey/Ketchum, ID",35389,TWF,"Twin Falls, ID",2025,7,L
0.00,71.00,27Q,21652,35389,TWF,"Twin Falls, ID",35041,SUN,"Sun Valley/Hailey/Ketchum, ID",2025,7,L
0.00,71.00,7S,20330,30113,BET,"Bethel, AK",32853,KWN,"Quinhagak, AK",2025,7,G
0.00,71.00,7S,20330,32853,KWN,"Quinhagak, AK",30113,BET,"Bethel, AK",2025,7,G
0.00,71.00,AS,19930,31336,DLG,"Dillingham, AK",30245,AKN,"King Salmon, AK",2025,7,G
0.00,71.00,EM,20263,33540,MVW,"Burlington/Mount Vernon, WA",30559,SEA,"Seattle, WA",2025,7,G
0.00,71.00,FX,20107,33540,MVW,"Burlington/Mount Vernon, WA",30559,SEA,"Seattle, WA",2025,7,G
0.00,71.00,K2,21820,32853,KWN,"Quinhagak, AK",30113,BET,"Bethel, AK",2025,7,L
0.00,71.00,K3,20383,33693,NKI,"Naukiti, AK",31401,WFB,"Ketchikan, AK",2025,7,F
0.00,71.00,KAT,20224,30245,AKN,"King Salmon, AK",31336,DLG,"Dillingham, AK",2025,7,L
0.00,71.00,KAT,20224,31336,DLG,"Dillingham, AK",30245,AKN,"King Salmon, AK",2025,7,L
0.00,71.00,NC,20108,31336,DLG,"Dillingham, AK",30245,AKN,"King Salmon, AK",2025,7,G
0.00,72.00,EM,20263,30559,SEA,"Seattle, WA",31050,CLM,"Port Angeles, WA",2025,7,G
0.00,72.00,EM,20263,31050,CLM,"Port Angeles, WA",30559,SEA,"Seattle, WA",2025,7,G
0.00,72.00,FX,20107,30559,SEA,"Seattle, WA",31050,CLM,"Port Angeles, WA",2025,7,G
0.00,72.00,FX,20107,31050,CLM,"Port Angeles, WA",30559,SEA,"Seattle, WA",2025,7,G
0.00,72.00,FX,20107,32134,HNL,"Honolulu, HI",33034,LNY,"Lanai, HI",2025,7,G
0.00,72.00,FX,20107,33034,LNY,"Lanai, HI",32134,HNL,"Honolulu, HI",2025,7,G
0.00,72.00,LNY,22137,32134,HNL,"Honolulu, HI",33034,LNY,"Lanai, HI",2025,7,G
0.00,72.00,LNY,22137,33034,LNY,"Lanai, HI",32134,HNL,"Honolulu, HI",2025,7,P
0.00,73.00,7S,20330,33873,OME,"Nome, AK",31941,GLV,"Golovin, AK",2025,7,G
0.00,73.00,FX,20107,33246,MEO,"Manteo, NC",33667,ORF,"Norfolk, VA",2025,7,G
0.00,73.00,FX,20107,33667,ORF,"Norfolk, VA",33246,MEO,"Manteo, NC",2025,7,G
0.00,73.00,M5,20272,30559,KEH,"Kenmore, WA",30666,BLI,"Bellingham, WA",2025,7,L
0.00,73.00,S2,21570,34582,ROP,"Rota, TT",34955,SPN,"Saipan, TT",2025,7,P
0.00,73.00,S2,21570,34955,SPN,"Saipan, TT",34582,ROP,"Rota, TT",2025,7,P
0.00,74.00,6F,22105,32195,HPB,"Hooper Bay, AK",35887,WWT,"Newtok, AK",2025,7,L
0.00,74.00,6F,22105,33434,MOU,"Mountain Village, AK",35554,VAK,"Chevak, AK",2025,7,F
0.00,74.00,7S,20330,30304,ANI,"Aniak, AK",34493,RDV,"Red Devil, AK",2025,7,G
0.00,74.00,7S,20330,34493,RDV,"Red Devil, AK",30304,ANI,"Aniak, AK",2025,7,G
0.00,74.00,7S,20330,35478,UNK,"Unalakleet, AK",32704,KKA,"Koyuk, AK",2025,7,G
0.00,74.00,FX,20107,33342,MKE,"Milwaukee, WI",33485,MSN,"Madison, WI",2025,7,G
0.00,74.00,FX,20107,33485,MSN,"Madison, WI",33342,MKE,"Milwaukee, WI",2025,7,G
0.00,74.00,K2,21820,34493,RDV,"Red Devil, AK",30304,ANI,"Aniak, AK",2025,7,F
0.00,74.00,UA,19977,31049,CLL,"College Station/Bryan, TX",31453,IAH,"Houston, TX",2025,7,F
0.00,75.00,27Q,21652,31728,FOK,"Westhampton, NY",35167,TEB,"Teterboro, NJ",2025,7,L
0.00,75.00,5X,19917,33667,ORF,"Norfolk, VA",34524,RIC,"Richmond, VA",2025,7,G
0.00,75.00,5X,19917,34524,RIC,"Richmond, VA",33667,ORF,"Norfolk, VA",2025,7,G
0.00,75.00,7S,20330,30113,BET,"Bethel, AK",33369,MLL,"Marshall, AK",2025,7,G
0.00,75.00,7S,20330,30640,BKC,"Buckland, AK",33970,OTZ,"Kotzebue, AK",2025,7,G
0.00,75.00,7S,20330,33970,OTZ,"Kotzebue, AK",30020,WLK,"Selawik, AK",2025,7,G
0.00,75.00,7S,20330,33970,OTZ,"Kotzebue, AK",30640,BKC,"Buckland, AK",2025,7,G
0.00,75.00,C5,20445,34576,ROC,"Rochester, NY",32397,ITH,"Ithaca/Cortland, NY",2025,7,F
0.00,75.00,LF,21635,30466,PHX,"Phoenix, AZ",33587,MZJ,"Marana, AZ",2025,7,L
0.00,75.00,V8,20346,35069,SWD,"Seward, AK",30299,ANC,"Anchorage, AK",2025,7,L
0.00,75.00,YX,20452,33667,ORF,"Norfolk, VA",34524,RIC,"Richmond, VA",2025,7,F
0.00,76.00,5X,19917,32457,OAK,"Oakland, CA",33192,MHR,"Sacramento, CA",2025,7,G
0.00,76.00,5X,19917,33192,MHR,"Sacramento, CA",32457,OAK,"Oakland, CA",2025,7,G
0.00,76.00,K2,21820,34234,PQS,"Pilot Station, AK",32769,KOT,"Kotlik, AK",2025,7,F
0.00,77.00,5X,19917,31823,FWA,"Fort Wayne, IN",34696,SBN,"South Bend, IN",2025,7,G
0.00,77.00,7S,20330,30113,BET,"Bethel, AK",32851,KWK,"Kwigillingok, AK",2025,7,G
0.00,77.00,EM,20263,31002,CIC,"Chico, CA",33192,SMF,"Sacramento, CA",2025,7,G
0.00,77.00,FX,20107,31002,CIC,"Chico, CA",33192,SMF,"Sacramento, CA",2025,7,G
0.00,77.00,FX,20107,31823,FWA,"Fort Wayne, IN",34696,SBN,"South Bend, IN",2025,7,G
0.00,77.00,K2,21820,30113,BET,"Bethel, AK",32851,KWK,"Kwigillingok, AK",2025,7,L
0.00,77.00,K2,21820,32851,KWK,"Kwigillingok, AK",30113,BET,"Bethel, AK",2025,7,L
0.00,77.00,K2,21820,32855,KWT,"Kwethluk, AK",33369,MLL,"Marshall, AK",2025,7,L
0.00,77.00,K3,20383,31401,WFB,"Ketchikan, AK",35885,WWP,"Whale Pass, AK",2025,7,F
0.00,78.00,FX,20107,30154,ACK,"Nantucket, MA",30721,PVD,"Providence, RI",2025,7,G
0.00,78.00,FX,20107,30721,PVD,"Providence, RI",30154,ACK,"Nantucket, MA",2025,7,G
0.00,78.00,YX,20452,30721,PVD,"Providence, RI",30154,ACK,"Nantucket, MA",2025,7,F
0.00,79.00,7S,20330,32844,KVL,"Kivalina, AK",33970,OTZ,"Kotzebue, AK",2025,7,G
0.00,79.00,7S,20330,33970,OTZ,"Kotzebue, AK",32844,KVL,"Kivalina, AK",2025,7,G
0.00,79.00,C5,20445,35096,SYR,"Syracuse, NY",34576,ROC,"Rochester, NY",2025,7,F
0.00,79.00,K2,21820,30304,ANI,"Aniak, AK",34880,SLQ,"Sleetmute, AK",2025,7,F
0.00,80.00,5X,19917,31703,EWR,"Newark, NJ",34100,PHL,"Philadelphia, PA",2025,7,G
0.00,80.00,5X,19917,33342,MKE,"Milwaukee, WI",34512,RFD,"Rockford, IL",2025,7,G
0.00,80.00,5X,19917,34100,PHL,"Philadelphia, PA",31703,EWR,"Newark, NJ",2025,7,G
0.00,80.00,K2,21820,32709,KKI,"Akiachak, AK",30304,ANI,"Aniak, AK",2025,7,F
0.00,80.00,UA,19977,34100,PHL,"Philadelphia, PA",31703,EWR,"Newark, NJ",2025,7,F
0.00,80.00,UA,19977,34100,PHL,"Philadelphia, PA",31703,EWR,"Newark, NJ",2025,7,F
0.00,80.00,UA,19977,35048,SUX,"Sioux City, IA",33316,OMA,"Omaha, NE",2025,7,F
0.00,80.00,YX,20452,34100,PHL,"Philadelphia, PA",31703,EWR,"Newark, NJ",2025,7,F
0.00,81.00,5X,19917,31454,MCO,"Orlando, FL",33195,TPA,"Tampa, FL",2025,7,G
0.00,81.00,5X,19917,33195,TPA,"Tampa, FL",31454,MCO,"Orlando, FL",2025,7,G
0.00,81.00,EM,20263,30559,SEA,"Seattle, WA",31646,FRD,"Friday Harbor, WA",2025,7,G
0.00,81.00,FX,20107,30559,SEA,"Seattle, WA",31646,FRD,"Friday Harbor, WA",2025,7,G
0.00,81.00,FX,20107,32457,OAK,"Oakland, CA",34922,MRY,"Monterey, CA",2025,7,G
0.00,81.00,FX,20107,34922,MRY,"Monterey, CA",32457,OAK,"Oakland, CA",2025,7,G
0.00,81.00,UA,19977,31454,MCO,"Orlando, FL",33195,TPA,"Tampa, FL",2025,7,F
0.00,81.00,UA,19977,33195,TPA,"Tampa, FL",31454,MCO,"Orlando, FL",2025,7,F
0.00,81.00,V8,20346,32720,KLL,"Levelock, AK",32321,ILI,"Iliamna, AK",2025,7,L
0.00,82.00,AS,19930,31401,KTN,"Ketchikan, AK",35841,WRG,"Wrangell, AK",2025,7,G
0.00,82.00,V8,20346,32321,ILI,"Iliamna, AK",32671,KGK,"Koliganek, AK",2025,7,L
0.00,83.00,EM,20263,31198,CVO,"Corvallis, OR",34057,PDX,"Portland, OR",2025,7,G
0.00,83.00,EM,20263,34057,PDX,"Portland, OR",31198,CVO,"Corvallis, OR",2025,7,G
0.00,83.00,FX,20107,31198,CVO,"Corvallis, OR",34057,PDX,"Portland, OR",2025,7,G
0.00,83.00,FX,20107,34057,PDX,"Portland, OR",31198,CVO,"Corvallis, OR",2025,7,G
0.00,83.00,YX,20452,30135,ABE,"Allentown/Bethlehem/Easton, PA",31703,LGA,"New York, NY",2025,7,F
0.00,84.00,5X,19917,31995,GSO,"Greensboro/High Point, NC",34574,ROA,"Roanoke, VA",2025,7,G
0.00,84.00,5X,19917,33105,CVG,"Cincinnati, OH",33044,SDF,"Louisville, KY",2025,7,G
0.00,84.00,8C,19874,32758,KOA,"Kona, HI",33830,OGG,"Kahului, HI",2025,7,P
0.00,84.00,9X,21618,33830,OGG,"Kahului, HI",32758,KOA,"Kona, HI",2025,7,F
0.00,84.00,FX,20107,32134,HNL,"Honolulu, HI",32492,JHM,"Kapalua, HI",2025,7,G
0.00,84.00,FX,20107,32492,JHM,"Kapalua, HI",32134,HNL,"Honolulu, HI",2025,7,G
0.00,84.00,FX,20107,34574,ROA,"Roanoke, VA",31995,GSO,"Greensboro/High Point, NC",2025,7,G
0.00,84.00,KAQ,20370,33044,SDF,"Louisville, KY",33105,CVG,"Cincinnati, OH",2025,7,P
0.00,84.00,M5,20272,34477,RCE,"Roche Harbor, WA",30559,BFI,"Seattle, WA",2025,7,L
0.00,84.00,UA,19977,32758,KOA,"Kona, HI",33830,OGG,"Kahului, HI",2025,7,F
0.00,84.00,V8,20346,32748,KNK,"Kokhanok, AK",30245,AKN,"King Salmon, AK",2025,7,L
0.00,84.00,YX,20452,34696,SBN,"South Bend, IN",30977,ORD,"Chicago, IL",2025,7,F
0.00,85.00,FX,20107,35381,TVF,"Thief River Falls, MN",31637,FAR,"Fargo, ND",2025,7,G
0.00,85.00,K2,21820,32807,KSM,"St. Mary's, AK",33770,NUP,"Nunapitchuk, AK",2025,7,F
0.00,86.00,7S,20330,31550,EMK,"Emmonak, AK",35721,WBB,"Stebbins, AK",2025,7,G
0.00,86.00,8V,20333,30107,BRW,"Barrow, AK",30225,AIN,"Wainwright, AK",2025,7,P
0.00,86.00,K2,21820,32831,KUK,"Kasigluk, AK",32807,KSM,"St. Mary's, AK",2025,7,F
0.00,88.00,27Q,21652,33685,NJ1,"Berlin, NJ",35167,TEB,"Teterboro, NJ",2025,7,L
0.00,88.00,27Q,21652,35167,TEB,"Teterboro, NJ",33685,NJ1,"Berlin, NJ",2025,7,L
0.00,88.00,5X,19917,31057,CLT,"Charlotte, NC",30868,CAE,"Columbia, SC",2025,7,G
0.00,88.00,FX,20107,30654,BKW,"Beckley, WV",32223,HTS,"Ashland, WV",2025,7,G
0.00,88.00,M5,20272,30666,BLI,"Bellingham, WA",30559,BFI,"Seattle, WA",2025,7,L
0.00,88.00,UA,19977,30158,ACY,"Atlantic City, NJ",31703,EWR,"Newark, NJ",2025,7,F
0.00,89.00,K2,21820,30405,ATT,"Atmautluak, AK",32807,KSM,"St. Mary's, AK",2025,7,F
0.00,89.00,UA,19977,32575,LAX,"Los Angeles, CA",34689,SBA,"Santa Barbara, CA",2025,7,F
0.00,89.00,YV,20378,34653,TUL,"Tulsa, OK",31834,XNA,"Fayetteville, AR",2025,7,F
0.00,90.00,5X,19917,30852,BWI,"Baltimore, MD",34100,PHL,"Philadelphia, PA",2025,7,G
0.00,90.00,6F,22105,30113,BET,"Bethel, AK",35887,WWT,"Newtok, AK",2025,7,L
0.00,90.00,7S,20330,30113,BET,"Bethel, AK",35887,WWT,"Newtok, AK",2025,7,G
0.00,90.00,FX,20107,31711,FMN,"Farmington, NM",32018,GUP,"Gallup, NM",2025,7,G
0.00,90.00,FX,20107,32018,GUP,"Gallup, NM",31711,FMN,"Farmington, NM",2025,7,G
0.00,90.00,K2,21820,30113,BET,"Bethel, AK",35887,WWT,"Newtok, AK",2025,7,L
0.00,90.00,K2,21820,34234,PQS,"Pilot Station, AK",30113,BET,"Bethel, AK",2025,7,L
0.00,90.00,K2,21820,35887,WWT,"Newtok, AK",30113,BET,"Bethel, AK",2025,7,L
0.00,91.00,5X,19917,30868,CAE,"Columbia, SC",31871,GSP,"Greer, SC",2025,7,G
0.00,91.00,C5,20445,31871,GSP,"Greer, SC",30868,CAE,"Columbia, SC",2025,7,F
0.00,91.00,EM,20263,30559,SEA,"Seattle, WA",31588,ESD,"Eastsound, WA",2025,7,G
0.00,91.00,FX,20107,30559,SEA,"Seattle, WA",31588,ESD,"Eastsound, WA",2025,7,G
0.00,91.00,FX,20107,31703,SWF,"Newburgh/Poughkeepsie, NY",30135,ABE,"Allentown/Bethlehem/Easton, PA",2025,7,G
0.00,91.00,FX,20107,33200,MCK,"McCook, NE",31468,EAR,"Kearney, NE",2025,7,G
0.00,91.00,OH,20397,30990,CHO,"Charlottesville, VA",30852,DCA,"Washington, DC",2025,7,F
0.00,91.00,YX,20452,30154,ACK,"Nantucket, MA",30721,BOS,"Boston, MA",2025,7,F
