year,month,mkt_id,dest_city,passengers,season
2024,12,31406,"Platinum, AK",40.0,winter
2024,12,35232,"Truckee, CA",39.0,winter
2024,12,34967,"San Carlos, CA",36.0,winter
2024,12,30243,"Akhiok, AK",31.0,winter
2024,12,34273,"Port Heiden, AK",31.0,winter
2024,12,35171,"Tatitlek, AK",31.0,winter
2024,12,31053,"Clarks Point, AK",30.0,winter
2024,12,34942,"Seldovia, AK",30.0,winter
2024,12,32621,"Birch Creek, AK",28.0,winter
2024,12,33547,"Mineral Wells, TX",27.0,winter
2024,12,33715,"Nondalton, AK",25.0,winter
2024,12,32720,"Levelock, AK",22.0,winter
2024,12,32653,"Ekwok, AK",21.0,winter
2024,12,35160,"Takotna, AK",21.0,winter
2024,12,32784,"Perryville, AK",18.0,winter
2024,12,32676,"Grayling, AK",17.0,winter
2024,12,34863,"Skwentna, AK",17.0,winter
2024,12,30996,"Chuathbaluk, AK",16.0,winter
2024,12,32370,"Circle, AK",16.0,winter
2024,12,32866,"Karluk, AK",15.0,winter
2024,12,31501,"Chenega, AK",14.0,winter
2024,12,32631,"Chignik, AK",14.0,winter
2024,12,34816,"Shageluk, AK",14.0,winter
2024,12,30056,"Kodiak Island, AK",13.0,winter
2024,12,35061,"Stevens Village, AK",13.0,winter
2024,12,30237,"Atka, AK",11.0,winter
2024,12,31511,"Egegik, AK",11.0,winter
2024,12,34119,"Pilot Point, AK",11.0,winter
2024,12,33504,"Metlakatla, AK",10.0,winter
2024,12,33016,"Lake Minchumina, AK",9.0,winter
2024,12,32315,"Nikolski, AK",8.0,winter
2024,12,35853,"South Naknek, AK",8.0,winter
2024,12,36587,"Deer Harbor, WA",8.0,winter
2024,12,30313,"Anvik, AK",7.0,winter
2024,12,31028,"Crooked Creek, AK",7.0,winter
2024,12,35012,"St. George Island, AK",7.0,winter
2024,12,31214,"Coldfoot, AK",6.0,winter
2024,12,31924,"Gulkana, AK",6.0,winter
2024,12,33111,"Cape Lisburne, AK",6.0,winter
2024,12,33249,"Atwater, CA",6.0,winter
2024,12,34477,"Roche Harbor, WA",6.0,winter
2024,12,33381,"Manley Hot Springs, AK",5.0,winter
2024,12,34270,"Port Alexander, AK",5.0,winter
2024,12,35278,"Tin City, AK",5.0,winter
2024,12,31619,"Excursion Inlet, AK",4.0,winter
2024,12,32141,"Healy, AK",4.0,winter
2024,12,33415,"Minto, AK",4.0,winter
2024,12,34880,"Sleetmute, AK",4.0,winter
2024,12,33704,"Nelson Lagoon, AK",3.0,winter
2024,12,35754,"Hyder, AK",3.0,winter
2024,12,30961,"Craig, AK",2.0,winter
2024,12,32253,"Hollis, AK",2.0,winter
2024,12,32294,"Igiugig, AK",2.0,winter
2024,12,32854,"West Point, AK",2.0,winter
2024,12,32869,"Zachar Bay, AK",2.0,winter
2024,12,34493,"Red Devil, AK",2.0,winter
2024,12,34987,"Stony River, AK",2.0,winter
2024,12,30938,"Central, AK",1.0,winter
2024,12,31367,"Dora Bay, AK",1.0,winter
2024,12,31484,"Edna Bay, AK",1.0,winter
2024,12,32663,"False Pass, AK",1.0,winter
2024,12,32815,"Thorne Bay, AK",1.0,winter
2024,12,34268,"Port Alsworth, AK",1.0,winter
2024,12,34276,"Port Armstrong, AK",1.0,winter
2024,12,34464,"Ugashik, AK",1.0,winter
2024,12,35091,"Seal Bay, AK",1.0,winter
2025,1,31703,"New York, NY",3410167.0,winter
2025,1,30194,"Dallas/Fort Worth, TX",3166912.0,winter
2025,1,30397,"Atlanta, GA",3123098.0,winter
2025,1,30977,"Chicago, IL",2745502.0,winter
2025,1,30325,"Denver, CO",2712733.0,winter
2025,1,32575,"Los Angeles, CA",2639311.0,winter
2025,1,32467,"Miami, FL",2406991.0,winter
2025,1,30852,"Washington, DC",2179520.0,winter
2025,1,32457,"San Francisco, CA",1926921.0,winter
2025,1,30466,"Phoenix, AZ",1906841.0,winter
2025,1,32211,"Las Vegas, NV",1897912.0,winter
2025,1,31454,"Orlando, FL",1887741.0,winter
2025,1,31057,"Charlotte, NC",1806428.0,winter
2025,1,31453,"Houston, TX",1662792.0,winter
2025,1,30559,"Seattle, WA",1518109.0,winter
2025,1,30721,"Boston, MA",1285780.0,winter
2025,1,31650,"Minneapolis, MN",1071924.0,winter
2025,1,31295,"Detroit, MI",994989.0,winter
2025,1,34614,"Salt Lake City, UT",978352.0,winter
2025,1,33195,"Tampa, FL",950756.0,winter
2025,1,33570,"San Diego, CA",860038.0,winter
2025,1,34100,"Philadelphia, PA",840489.0,winter
2025,1,30693,"Nashville, TN",739878.0,winter
2025,1,32134,"Honolulu, HI",699965.0,winter
2025,1,30423,"Austin, TX",665887.0,winter
2025,1,34057,"Portland, OR",572506.0,winter
2025,1,34819,"San Juan, PR",514025.0,winter
2025,1,34492,"Raleigh/Durham, NC",496122.0,winter
2025,1,31714,"Fort Myers, FL",493989.0,winter
2025,1,31123,"St. Louis, MO",468087.0,winter
2025,1,33495,"New Orleans, LA",437337.0,winter
2025,1,33192,"Sacramento, CA",435373.0,winter
2025,1,34027,"West Palm Beach/Palm Beach, FL",374900.0,winter
2025,1,33198,"Kansas City, MO",359633.0,winter
2025,1,32337,"Indianapolis, IN",357674.0,winter
2025,1,30647,"Cleveland, OH",353283.0,winter
2025,1,33214,"San Antonio, TX",343560.0,winter
2025,1,31066,"Columbus, OH",305981.0,winter
2025,1,30198,"Pittsburgh, PA",300595.0,winter
2025,1,33105,"Cincinnati, OH",281271.0,winter
2025,1,33830,"Kahului, HI",254289.0,winter
2025,1,31136,"Jacksonville, FL",252775.0,winter
2025,1,30529,"Hartford, CT",223580.0,winter
2025,1,33342,"Milwaukee, WI",190021.0,winter
2025,1,30713,"Boise, ID",185858.0,winter
2025,1,34986,"Sarasota/Bradenton, FL",179039.0,winter
2025,1,33316,"Omaha, NE",178511.0,winter
2025,1,30994,"Charleston, SC",171631.0,winter
2025,1,34570,"Reno, NV",170053.0,winter
2025,1,34524,"Richmond, VA",168607.0,winter
2025,1,32758,"Kona, HI",166230.0,winter
2025,1,33667,"Norfolk, VA",164164.0,winter
2025,1,30436,"Tucson, AZ",158786.0,winter
2025,1,30140,"Albuquerque, NM",157656.0,winter
2025,1,30299,"Anchorage, AK",155707.0,winter
2025,1,33244,"Memphis, TN",155323.0,winter
2025,1,30792,"Buffalo, NY",154773.0,winter
2025,1,34262,"Palm Springs, CA",152287.0,winter
2025,1,33851,"Oklahoma City, OK",151671.0,winter
2025,1,31986,"Grand Rapids, MI",148856.0,winter
2025,1,31884,"Spokane, WA",143438.0,winter
2025,1,33044,"Louisville, KY",139402.0,winter
2025,1,32982,"Lihue, HI",135480.0,winter
2025,1,30615,"El Paso, TX",127751.0,winter
2025,1,31423,"Des Moines, IA",112768.0,winter
2025,1,34685,"Savannah, GA",112007.0,winter
2025,1,34761,"Sanford, FL",111740.0,winter
2025,1,35412,"Knoxville, TN",111502.0,winter
2025,1,30599,"Birmingham, AL",110381.0,winter
2025,1,34653,"Tulsa, OK",105210.0,winter
2025,1,34082,"Punta Gorda, FL",104175.0,winter
2025,1,30257,"Albany, NY",101021.0,winter
2025,1,35096,"Syracuse, NY",99189.0,winter
2025,1,34576,"Rochester, NY",98175.0,winter
2025,1,31871,"Greer, SC",96233.0,winter
2025,1,30849,"Bozeman, MT",91635.0,winter
2025,1,33728,"Pensacola, FL",88602.0,winter
2025,1,33485,"Madison, WI",86284.0,winter
2025,1,31834,"Fayetteville, AR",80115.0,winter
2025,1,30189,"Colorado Springs, CO",78628.0,winter
2025,1,31638,"Fresno, CA",76429.0,winter
2025,1,34945,"Charlotte Amalie, VI",75228.0,winter
2025,1,32600,"Little Rock, AR",74403.0,winter
2025,1,31624,"Key West, FL",71340.0,winter
2025,1,31135,"Myrtle Beach, SC",68624.0,winter
2025,1,31995,"Greensboro/High Point, NC",68350.0,winter
2025,1,30928,"Wichita, KS",61181.0,winter
2025,1,31003,"Cedar Rapids/Iowa City, IA",59934.0,winter
2025,1,30431,"Asheville, NC",59844.0,winter
2025,1,34321,"Portland, ME",58742.0,winter
2025,1,30255,"Huntsville, AL",58324.0,winter
2025,1,31775,"Sioux Falls, SD",56491.0,winter
2025,1,32402,"Hilo, HI",55956.0,winter
2025,1,31603,"Eugene, OR",55737.0,winter
2025,1,33158,"Midland/Odessa, TX",53422.0,winter
2025,1,31503,"Eagle, CO",51285.0,winter
2025,1,32070,"Harrisburg, PA",51205.0,winter
2025,1,32945,"Lexington, KY",50589.0,winter
2025,1,34689,"Santa Barbara, CA",50520.0,winter
2025,1,32244,"New Haven, CT",49998.0,winter
2025,1,32323,"Wilmington, NC",48965.0,winter
2025,1,34783,"Springfield, MO",48290.0,winter
2025,1,30785,"Burlington, VT",47552.0,winter
2025,1,30868,"Columbia, SC",46672.0,winter
2025,1,31267,"Dayton, OH",46119.0,winter
2025,1,30408,"Appleton, WI",46079.0,winter
2025,1,31637,"Fargo, ND",46049.0,winter
2025,1,31504,"Valparaiso, FL",45633.0,winter
2025,1,31517,"Fairbanks, AK",42978.0,winter
2025,1,30372,"Aspen, CO",42764.0,winter
2025,1,34489,"Bend/Redmond, OR",41934.0,winter
2025,1,32441,"Jackson, WY",41810.0,winter
2025,1,32448,"Jackson/Vicksburg, MS",41797.0,winter
2025,1,34696,"South Bend, IN",41592.0,winter
2025,1,33256,"Mission/McAllen/Edinburg, TX",41196.0,winter
2025,1,30980,"Chattanooga, TN",41184.0,winter
2025,1,34252,"Pasco/Kennewick/Richland, WA",40983.0,winter
2025,1,32896,"Lubbock, TX",40488.0,winter
2025,1,34314,"Provo, UT",39981.0,winter
2025,1,31481,"Panama City, FL",37178.0,winter
2025,1,34699,"Hayden, CO",35547.0,winter
2025,1,31823,"Fort Wayne, IN",35135.0,winter
2025,1,32206,"Harlingen/San Benito, TX",35026.0,winter
2025,1,30620,"Billings, MT",33861.0,winter
2025,1,33264,"Medford, OR",33299.0,winter
2025,1,30732,"Aguadilla, PR",32552.0,winter
2025,1,30135,"Allentown/Bethlehem/Easton, PA",32422.0,winter
2025,1,35249,"Tallahassee, FL",31819.0,winter
2025,1,33486,"Missoula, MT",31283.0,winter
2025,1,31648,"Kalispell, MT",30558.0,winter
2025,1,30781,"Baton Rouge, LA",28608.0,winter
2025,1,34108,"Peoria, IL",27859.0,winter
2025,1,30158,"Atlantic City, NJ",27624.0,winter
2025,1,34574,"Roanoke, VA",27212.0,winter
2025,1,34236,"San Luis Obispo, CA",26252.0,winter
2025,1,34433,"Santa Rosa, CA",25889.0,winter
2025,1,30279,"Amarillo, TX",25692.0,winter
2025,1,31252,"Daytona Beach, FL",25687.0,winter
2025,1,31721,"Flint, MI",25672.0,winter
2025,1,30476,"Shreveport, LA",25605.0,winter
2025,1,30990,"Charlottesville, VA",25563.0,winter
2025,1,31140,"Corpus Christi, TX",25406.0,winter
2025,1,34992,"Christiansted, VI",25256.0,winter
2025,1,34457,"Rapid City, SD",25255.0,winter
2025,1,33367,"Moline, IL",25238.0,winter
2025,1,33502,"Montrose/Delta, CO",25029.0,winter
2025,1,30562,"Mobile, AL",24396.0,winter
2025,1,32280,"Idaho Falls, ID",24141.0,winter
2025,1,30627,"Bismarck/Mandan, ND",23655.0,winter
2025,1,31977,"Green Bay, WI",23541.0,winter
2025,1,34004,"Everett, WA",23289.0,winter
2025,1,31973,"Gulfport/Biloxi, MS",22618.0,winter
2025,1,34922,"Monterey, CA",22267.0,winter
2025,1,35380,"Traverse City, MI",22249.0,winter
2025,1,31921,"Grand Junction, CO",20536.0,winter
2025,1,32523,"Juneau, AK",20342.0,winter
2025,1,31953,"Gainesville, FL",20307.0,winter
2025,1,30581,"Bangor, ME",20193.0,winter
2025,1,30208,"Augusta, GA",19846.0,winter
2025,1,32951,"Lafayette, LA",19514.0,winter
2025,1,33360,"Melbourne, FL",19469.0,winter
2025,1,30285,"Durango, CO",18682.0,winter
2025,1,30434,"Scranton/Wilkes-Barre, PA",16683.0,winter
2025,1,30666,"Bellingham, WA",15711.0,winter
2025,1,30561,"Bakersfield, CA",15634.0,winter
2025,1,35323,"Bristol/Johnson City/Kingsport, TN",15203.0,winter
2025,1,31612,"Evansville, IN",14572.0,winter
2025,1,33277,"Montgomery, AL",14452.0,winter
2025,1,33304,"Minot, ND",14040.0,winter
2025,1,34794,"St. George, UT",13866.0,winter
2025,1,32544,"Concord, NC",13659.0,winter
2025,1,31146,"Charleston/Dunbar, WV",13525.0,winter
2025,1,31895,"Great Falls, MT",13412.0,winter
2025,1,34674,"Santa Fe, NM",12792.0,winter
2025,1,35041,"Sun Valley/Hailey/Ketchum, ID",12489.0,winter
2025,1,31641,"Fayetteville, NC",12354.0,winter
2025,1,30685,"Bloomington/Normal, IL",11813.0,winter
2025,1,33795,"Jacksonville/Camp Lejeune, NC",11723.0,winter
2025,1,35356,"Trenton, NJ",11468.0,winter
2025,1,35628,"Vero Beach, FL",11308.0,winter
2025,1,32320,"Wilmington, DE",11010.0,winter
2025,1,34512,"Rockford, IL",10748.0,winter
2025,1,30113,"Bethel, AK",10636.0,winter
2025,1,33038,"Laredo, TX",10385.0,winter
2025,1,33029,"Lincoln, NE",9931.0,winter
2025,1,30747,"Brownsville, TX",9711.0,winter
2025,1,30157,"Arcata/Eureka, CA",9637.0,winter
2025,1,31337,"Duluth, MN",9601.0,winter
2025,1,34711,"State College, PA",9342.0,winter
2025,1,34025,"Plattsburgh, NY",9323.0,winter
2025,1,32016,"Guam, TT",9024.0,winter
2025,1,30676,"Belleville, IL",8997.0,winter
2025,1,31898,"Grand Forks, ND",8535.0,winter
2025,1,32884,"Lansing, MI",8366.0,winter
2025,1,32012,"Gunnison, CO",7942.0,winter
2025,1,33184,"Saginaw/Bay City/Midland, MI",7857.0,winter
2025,1,32389,"Williston, ND",7785.0,winter
2025,1,32547,"Rochester, MN",7434.0,winter
2025,1,32156,"Helena, MT",7390.0,winter
2025,1,33785,"Yuma, AZ",7325.0,winter
2025,1,31401,"Ketchikan, AK",7311.0,winter
2025,1,33933,"Worcester, MA",7262.0,winter
2025,1,30136,"Abilene, TX",7207.0,winter
2025,1,31122,"Casper, WY",7151.0,winter
2025,1,33377,"Monroe, LA",7044.0,winter
2025,1,32474,"Columbia, MO",6925.0,winter
2025,1,31982,"Killeen, TX",6893.0,winter
2025,1,31537,"Elmira/Corning, NY",6754.0,winter
2025,1,34254,"Ponce, PR",6604.0,winter
2025,1,31067,"Champaign/Urbana, IL",6407.0,winter
2025,1,31617,"New Bern/Morehead/Beaufort, NC",6384.0,winter
2025,1,33290,"Manhattan/Ft. Riley, KS",6294.0,winter
2025,1,30469,"Kalamazoo, MI",6161.0,winter
2025,1,34955,"Saipan, TT",6128.0,winter
2025,1,31980,"Grand Island, NE",6096.0,winter
2025,1,34303,"Pullman, WA",5999.0,winter
2025,1,31205,"Lake Charles, LA",5974.0,winter
2025,1,32397,"Ithaca/Cortland, NY",5939.0,winter
2025,1,30185,"Alexandria, LA",5839.0,winter
2025,1,33139,"Lynchburg, VA",5767.0,winter
2025,1,34259,"Portsmouth, NH",5619.0,winter
2025,1,30070,"Kodiak, AK",5465.0,winter
2025,1,33792,"Redding, CA",5412.0,winter
2025,1,33347,"Hoolehua, HI",5375.0,winter
2025,1,30073,"Deadhorse, AK",5258.0,winter
2025,1,31577,"Erie, PA",5237.0,winter
2025,1,34828,"Sitka, AK",5142.0,winter
2025,1,30424,"Mosinee, WI",4904.0,winter
2025,1,32223,"Ashland, WV",4763.0,winter
2025,1,34716,"Stockton, CA",4709.0,winter
2025,1,34704,"Salisbury, MD",4644.0,winter
2025,1,35165,"Toledo, OH",4633.0,winter
2025,1,33873,"Nome, AK",4584.0,winter
2025,1,33127,"Lewiston, ID",4311.0,winter
2025,1,35626,"Vieques, PR",4225.0,winter
2025,1,31555,"Kenai, AK",4189.0,winter
2025,1,31695,"Flagstaff, AZ",4179.0,winter
2025,1,31049,"College Station/Bryan, TX",4168.0,winter
2025,1,34952,"Springfield, IL",4155.0,winter
2025,1,32265,"Niagara Falls, NY",3927.0,winter
2025,1,34842,"San Angelo, TX",3832.0,winter
2025,1,31778,"Fort Smith, AR",3829.0,winter
2025,1,36101,"Yakima, WA",3770.0,winter
2025,1,33970,"Kotzebue, AK",3668.0,winter
2025,1,32556,"St. Cloud, MN",3655.0,winter
